s/n,epi_week,state,year,cases,deaths,cfr,suspected_cases,confirmed_cases,rainfall_mm,temperature_c,humidity_pct,rainfall_anomaly_mm,rainfall_zscore,heavy_rain_flag,extreme_rain_flag,rolling_4_rainfall_mm,reliefweb_flood_reports,basic_water_pct,safely_managed_water_pct,basic_sanitation_pct,safely_managed_sanitation_pct,open_defecation_pct,idp_population,returnee_population,displacement_round,displacement_data_age_days,health_facility_count,hospital_count,phc_count,epi_week_label,epi_week_start,epi_week_end,period_weeks,state_code,report_gap_weeks,date,month,quarter,rainy_season,lag_1_cases,lag_2_cases,lag_4_cases,lag_8_cases,lag_1_deaths,lag_1_cfr,lag_2_deaths,lag_2_cfr,lag_4_deaths,lag_4_cfr,rolling_4_cases,rolling_8_cases,rolling_4_deaths,rolling_4_cfr,risk_threshold_basis,risk_low_threshold,risk_high_threshold,risk_level
447,39,Sokoto,2021,84,3,0.0357,84,,14.44,27.08,77.95714285714287,-7.842,-0.5623408269957232,0,0,537.44,0,77.8385518833185,28.3555720870985,45.4491559568794,30.7931355307584,18.7432459114042,0.0,0,0,365,937.0,22.0,891.0,39,39,39,1,33,0,2021-09-27,9,3,1,12.0,13.0,258.0,1828.0,0.0,0.0,0.0,0.0,12.0,0.0465,80.25,311.375,3.0,0.011625000000000003,iqr_trimmed_quantiles,9.0,30.0,High
441,40,Sokoto,2021,33,0,0.0,33,,0.5700000000000001,26.66714285714286,76.70142857142856,-8.408,-1.192149650658444,0,0,80.58,0,77.8385518833185,28.3555720870985,45.4491559568794,30.7931355307584,18.7432459114042,0.0,0,0,365,937.0,22.0,891.0,40,40,40,1,33,0,2021-10-04,10,4,1,84.0,12.0,38.0,101.0,3.0,0.0357,0.0,0.0,0.0,0.0,36.75,93.375,0.75,0.008925000000000004,iqr_trimmed_quantiles,9.0,30.0,High
428,42,Sokoto,2021,1,0,0.0,1,,5.539999999999999,26.65571428571429,82.06714285714285,3.3919999999999995,1.246307734365406,0,0,24.879999999999995,0,77.8385518833185,28.3555720870985,45.4491559568794,30.7931355307584,18.7432459114042,0.0,0,0,365,937.0,22.0,891.0,42,42,42,1,33,1,2021-10-18,10,4,1,33.0,84.0,13.0,196.0,0.0,0.0,3.0,0.0357,0.0,0.0,35.5,84.875,0.75,0.008925000000000004,iqr_trimmed_quantiles,9.0,30.0,Low
415,43,Sokoto,2021,12,0,0.0,12,,0.03,24.39428571428571,72.70571428571428,-6.146,-0.4455821575708607,0,0,10.47,0,77.8385518833185,28.3555720870985,45.4491559568794,30.7931355307584,18.7432459114042,0.0,0,0,365,937.0,22.0,891.0,43,43,43,1,33,0,2021-10-25,10,4,1,1.0,33.0,12.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,32.5,60.5,0.75,0.008925000000000004,iqr_trimmed_quantiles,9.0,30.0,Medium
318,26,Sokoto,2022,6,0,0.0,6,,196.03000000000003,28.604571428571433,68.94257142857143,10.194000000000003,0.4789691231392096,1,0,215.61600000000004,0,79.457946920672,28.9123382327651,46.5706755484283,31.4553515414556,18.4410066468131,0.0,0,0,365,937.0,22.0,891.0,22-26,22,26,5,33,0,2022-06-27,6,2,1,12.0,1.0,84.0,258.0,0.0,0.0,0.0,0.0,3.0,0.0357,32.5,56.375,0.75,0.008925000000000004,iqr_trimmed_quantiles,9.0,30.0,Low
305,30,Sokoto,2022,12,2,0.1667,12,,160.2,27.224285714285713,75.50714285714285,-27.1205,-0.36262895763364966,0,0,150.57250000000002,0,79.457946920672,28.9123382327651,46.5706755484283,31.4553515414556,18.4410066468131,0.0,0,0,365,937.0,22.0,891.0,27-30,27,30,4,33,0,2022-07-25,7,3,1,6.0,12.0,33.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,24.875,0.0,0.0,iqr_trimmed_quantiles,9.0,30.0,Medium
288,35,Sokoto,2022,12,0,0.0,12,,331.88,25.71685714285714,85.02142857142856,-1.869200000000005,0.13700085842887566,1,1,245.47600000000003,0,79.457946920672,28.9123382327651,46.5706755484283,31.4553515414556,18.4410066468131,0.0,0,0,365,937.0,22.0,891.0,31-35,31,35,5,33,0,2022-08-29,8,3,1,12.0,6.0,1.0,13.0,2.0,0.1667,0.0,0.0,0.0,0.0,7.75,21.625,0.5,0.041675000000000004,iqr_trimmed_quantiles,9.0,30.0,Medium
273,39,Sokoto,2022,47,4,0.0851,47,,151.31,25.932857142857145,85.33321428571428,-25.093500000000002,-0.295023056628062,0,0,212.27499999999998,0,79.457946920672,28.9123382327651,46.5706755484283,31.4553515414556,18.4410066468131,0.0,0,0,365,937.0,22.0,891.0,36-39,36,39,4,33,0,2022-09-26,9,3,1,12.0,12.0,12.0,12.0,0.0,0.0,2.0,0.1667,0.0,0.0,10.5,21.5,0.5,0.041675,iqr_trimmed_quantiles,9.0,30.0,High
263,43,Sokoto,2022,81,9,0.1111,81,,14.02,24.774285714285718,75.49535714285715,-1.5910000000000002,-0.18722772553859535,0,0,48.07750000000001,0,79.457946920672,28.9123382327651,46.5706755484283,31.4553515414556,18.4410066468131,0.0,0,0,365,937.0,22.0,891.0,40-43,40,43,4,33,0,2022-10-24,10,4,1,47.0,12.0,6.0,84.0,4.0,0.0851,0.0,0.0,0.0,0.0,19.25,25.875,1.5,0.06294999999999999,iqr_trimmed_quantiles,9.0,30.0,High
242,4,Sokoto,2023,3,0,0.0,3,,0.0,22.176785714285714,30.405357142857145,-0.005833333333333325,-0.10206207261596575,0,0,0.0,0,81.0772897042816,29.4651386798622,47.7155813553496,32.1314589229297,18.1372592328994,0.0,0,0,365,937.0,22.0,891.0,1-4,1,4,4,33,0,2023-01-23,1,1,0,81.0,47.0,12.0,33.0,9.0,0.1111,4.0,0.0851,2.0,0.1667,38.0,25.5,3.75,0.090725,iqr_trimmed_quantiles,9.0,30.0,Low
155,23,Sokoto,2024,1,0,0.0,1,,66.49000000000001,29.39428571428571,71.11,34.58800000000001,1.322320556844523,1,0,85.63000000000001,0,82.2488935172216,29.904599188308,47.9019370619136,32.2082592818415,17.9570129436897,0.0,0,0,365,937.0,22.0,891.0,23,23,23,1,33,0,2024-06-03,6,2,1,3.0,81.0,12.0,1.0,0.0,0.0,9.0,0.1111,0.0,0.0,35.75,21.75,3.25,0.049049999999999996,iqr_trimmed_quantiles,9.0,30.0,Low
21,4,Sokoto,2025,1,0,0.0,1,,0.0,22.16142857142857,37.028571428571425,-0.005833333333333325,-0.10206207261596575,0,0,0.0,0,82.2488935172216,29.904599188308,47.9019370619136,32.2082592818415,17.9570129436897,0.0,0,0,365,937.0,22.0,891.0,1-4,1,4,4,33,0,2025-01-20,1,1,0,1.0,3.0,47.0,12.0,0.0,0.0,0.0,0.0,4.0,0.0851,33.0,21.75,3.25,0.049049999999999996,iqr_trimmed_quantiles,9.0,30.0,Low
526,34,Taraba,2021,13,5,0.3846,13,,26.23,25.775714285714287,85.23857142857142,-3.956,-0.1615187348605712,0,0,132.16,0,77.8385518833185,28.3555720870985,45.4491559568794,30.7931355307584,18.7432459114042,0.0,0,0,365,1464.0,10.0,1367.0,34,34,34,1,34,0,2021-08-23,8,3,1,,,,,,,,,,,,,,,iqr_trimmed_quantiles,9.0,30.0,Medium
496,36,Taraba,2021,10,1,0.1,10,,52.150000000000006,25.56714285714286,84.24571428571429,7.600000000000008,0.420905573990968,1,0,134.28,0,77.8385518833185,28.3555720870985,45.4491559568794,30.7931355307584,18.7432459114042,0.0,0,0,365,1464.0,10.0,1367.0,36,36,36,1,34,1,2021-09-06,9,3,1,13.0,,,,5.0,0.3846,,,,,13.0,13.0,5.0,0.3846,iqr_trimmed_quantiles,9.0,30.0,Medium
483,37,Taraba,2021,1,0,0.0,1,,37.23,25.22571428571429,87.58285714285715,14.563999999999997,1.0189910540783684,0,0,146.46,0,77.8385518833185,28.3555720870985,45.4491559568794,30.7931355307584,18.7432459114042,0.0,0,0,365,1464.0,10.0,1367.0,37,37,37,1,34,0,2021-09-13,9,3,1,10.0,13.0,,,1.0,0.1,5.0,0.3846,,,11.5,11.5,3.0,0.24230000000000002,iqr_trimmed_quantiles,9.0,30.0,Low
405,45,Taraba,2021,8,0,0.0,8,,4.65,26.922857142857143,59.40428571428571,3.5740000000000003,1.7668772182017989,0,0,44.14,0,77.8385518833185,28.3555720870985,45.4491559568794,30.7931355307584,18.7432459114042,0.0,0,0,365,1464.0,10.0,1367.0,45,45,45,1,34,7,2021-11-08,11,4,0,1.0,10.0,,,0.0,0.0,1.0,0.1,,,8.0,8.0,2.0,0.16153333333333333,iqr_trimmed_quantiles,9.0,30.0,Low
393,47,Taraba,2021,22,0,0.0,22,,1.9,25.80857142857143,54.135714285714286,1.508,1.7880054228115754,0,0,29.82,0,77.8385518833185,28.3555720870985,45.4491559568794,30.7931355307584,18.7432459114042,0.0,0,0,365,1464.0,10.0,1367.0,47,47,47,1,34,1,2021-11-22,11,4,0,8.0,1.0,13.0,,0.0,0.0,0.0,0.0,5.0,0.3846,8.0,8.0,1.5,0.12115000000000001,iqr_trimmed_quantiles,9.0,30.0,Medium
383,48,Taraba,2021,4,0,0.0,4,,0.11,24.892857142857142,51.01142857142857,0.088,1.7888543819998317,0,0,12.899999999999997,0,77.8385518833185,28.3555720870985,45.4491559568794,30.7931355307584,18.7432459114042,0.0,0,0,365,1464.0,10.0,1367.0,48,48,48,1,34,0,2021-11-29,11,4,0,22.0,8.0,10.0,,0.0,0.0,0.0,0.0,1.0,0.1,10.25,10.8,0.25,0.025,iqr_trimmed_quantiles,9.0,30.0,Low
330,17,Taraba,2022,615,8,0.013,615,,151.03,27.646890756302522,40.7327731092437,5.970352941176471,0.3747807651920601,1,1,19.079411764705878,0,79.457946920672,28.9123382327651,46.5706755484283,31.4553515414556,18.4410066468131,0.0,0,0,365,1464.0,10.0,1367.0,01-17,1,17,17,34,0,2022-04-25,4,2,1,4.0,22.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,8.75,9.666666666666666,0.0,0.0,iqr_trimmed_quantiles,9.0,30.0,High
328,21,Taraba,2022,36,0,0.0,36,,219.71,26.701071428571428,83.265,34.6635,1.1390241019015486,1,1,186.395,0,79.457946920672,28.9123382327651,46.5706755484283,31.4553515414556,18.4410066468131,0.0,0,0,365,1464.0,10.0,1367.0,18-21,18,21,4,34,0,2022-05-23,5,2,1,615.0,4.0,8.0,,8.0,0.013,0.0,0.0,0.0,0.0,162.25,96.14285714285714,2.0,0.00325,iqr_trimmed_quantiles,9.0,30.0,High
264,43,Taraba,2022,11,2,0.1818,11,,75.13000000000001,25.655357142857145,79.8775,5.820500000000002,-0.11799497223916489,1,1,98.30999999999997,0,79.457946920672,28.9123382327651,46.5706755484283,31.4553515414556,18.4410066468131,0.0,0,0,365,1464.0,10.0,1367.0,40-43,40,43,4,34,18,2022-10-24,10,4,1,36.0,615.0,22.0,13.0,0.0,0.0,8.0,0.013,0.0,0.0,169.25,88.625,2.0,0.00325,iqr_trimmed_quantiles,9.0,30.0,Medium
248,52,Taraba,2022,11,2,0.1818,11,,0.0,23.385714285714286,46.56114285714286,-0.6224000000000001,-0.2683281572999748,0,0,0.0,0,79.457946920672,28.9123382327651,46.5706755484283,31.4553515414556,18.4410066468131,0.0,0,0,365,1464.0,10.0,1367.0,48-52,48,52,5,34,4,2022-12-26,12,4,0,11.0,36.0,4.0,10.0,2.0,0.1818,0.0,0.0,0.0,0.0,166.5,88.375,2.5,0.0487,iqr_trimmed_quantiles,9.0,30.0,Medium
170,51,Taraba,2023,14,0,0.0,14,,0.0,28.079285714285714,26.228571428571428,-0.033,-0.223606797749979,0,0,1.594999999999976,0,81.0772897042816,29.4651386798622,47.7155813553496,32.1314589229297,18.1372592328994,0.0,0,0,365,1464.0,10.0,1367.0,48-51,48,51,4,34,0,2023-12-18,12,4,0,11.0,11.0,615.0,1.0,2.0,0.1818,2.0,0.1818,8.0,0.013,168.25,88.5,3.0,0.09415,iqr_trimmed_quantiles,9.0,30.0,Medium
131,28,Taraba,2024,2,0,0.0,2,,1.98,28.312857142857144,67.42142857142856,-33.504000000000005,-1.1902687374033485,0,0,103.67999999999996,0,82.2488935172216,29.904599188308,47.9019370619136,32.2082592818415,17.9570129436897,0.0,0,0,365,1464.0,10.0,1367.0,28,28,28,1,34,0,2024-07-08,7,3,1,14.0,11.0,36.0,8.0,0.0,0.0,2.0,0.1818,0.0,0.0,18.0,90.125,1.0,0.0909,iqr_trimmed_quantiles,9.0,30.0,Low
47,9,Taraba,2025,1,0,0.0,1,,0.0,29.36,23.2075,-0.107,-0.24574923936190096,0,0,0.0,0,82.2488935172216,29.904599188308,47.9019370619136,32.2082592818415,17.9570129436897,0.0,0,0,365,1464.0,10.0,1367.0,6-9,6,9,4,34,0,2025-02-24,2,1,0,2.0,14.0,11.0,22.0,0.0,0.0,0.0,0.0,2.0,0.1818,9.5,89.375,1.0,0.0909,iqr_trimmed_quantiles,9.0,30.0,Low
550,32,Yobe,2021,164,3,0.0183,164,,124.67,25.382857142857144,85.75571428571428,55.038,1.571166213442214,1,1,456.0,0,77.8385518833185,28.3555720870985,45.4491559568794,30.7931355307584,18.7432459114042,0.0,0,0,365,663.0,12.0,633.0,32,32,32,1,35,0,2021-08-09,8,3,1,,,,,,,,,,,,,,,iqr_trimmed_quantiles,9.0,30.0,High
536,33,Yobe,2021,216,1,0.0046,216,,33.910000000000004,25.34142857142857,85.34285714285714,-36.168,-0.6659873354403946,0,0,415.29,0,77.8385518833185,28.3555720870985,45.4491559568794,30.7931355307584,18.7432459114042,0.0,0,0,365,663.0,12.0,633.0,33,33,33,1,35,0,2021-08-16,8,3,1,164.0,,,,3.0,0.0183,,,,,164.0,164.0,3.0,0.0183,iqr_trimmed_quantiles,9.0,30.0,High
521,34,Yobe,2021,162,1,0.0062,162,,28.4,26.58857142857143,80.13571428571429,-67.392,-1.0252221366647316,0,0,257.97,0,77.8385518833185,28.3555720870985,45.4491559568794,30.7931355307584,18.7432459114042,0.0,0,0,365,663.0,12.0,633.0,34,34,34,1,35,0,2021-08-23,8,3,1,216.0,164.0,,,1.0,0.0046,3.0,0.0183,,,190.0,190.0,2.0,0.01145,iqr_trimmed_quantiles,9.0,30.0,High
509,35,Yobe,2021,183,0,0.0,183,,15.04,26.014285714285712,84.57428571428571,-25.618,-0.8960074935010711,0,0,202.02,0,77.8385518833185,28.3555720870985,45.4491559568794,30.7931355307584,18.7432459114042,0.0,0,0,365,663.0,12.0,633.0,35,35,35,1,35,0,2021-08-30,8,3,1,162.0,216.0,,,1.0,0.0062,1.0,0.0046,,,180.66666666666666,180.66666666666666,1.6666666666666667,0.0097,iqr_trimmed_quantiles,9.0,30.0,High
497,36,Yobe,2021,80,0,0.0,80,,55.89,25.85142857142857,83.5642857142857,-30.244,-0.3172832144920913,1,0,133.24,0,77.8385518833185,28.3555720870985,45.4491559568794,30.7931355307584,18.7432459114042,0.0,0,0,365,663.0,12.0,633.0,36,36,36,1,35,0,2021-09-06,9,3,1,183.0,162.0,164.0,,0.0,0.0,1.0,0.0062,3.0,0.0183,181.25,181.25,1.25,0.007275,iqr_trimmed_quantiles,9.0,30.0,High
477,37,Yobe,2021,302,7,0.0232,302,,17.490000000000002,26.054285714285715,84.6542857142857,-11.278,-0.7187124970442811,0,0,116.82,0,77.8385518833185,28.3555720870985,45.4491559568794,30.7931355307584,18.7432459114042,0.0,0,0,365,663.0,12.0,633.0,37,37,37,1,35,0,2021-09-13,9,3,1,80.0,183.0,216.0,,0.0,0.0,0.0,0.0,1.0,0.0046,160.25,161.0,0.5,0.0027,iqr_trimmed_quantiles,9.0,30.0,High
463,38,Yobe,2021,204,0,0.0,204,,84.37,25.71857142857143,80.02571428571427,56.414,1.7371334911955858,1,1,172.79000000000002,0,77.8385518833185,28.3555720870985,45.4491559568794,30.7931355307584,18.7432459114042,0.0,0,0,365,663.0,12.0,633.0,38,38,38,1,35,0,2021-09-20,9,3,1,302.0,80.0,162.0,,7.0,0.0232,0.0,0.0,1.0,0.0062,181.75,184.5,2.0,0.00735,iqr_trimmed_quantiles,9.0,30.0,High
451,39,Yobe,2021,230,3,0.013,230,,28.14,25.717142857142854,73.57142857142857,8.29,1.206290103039052,0,0,185.89,0,77.8385518833185,28.3555720870985,45.4491559568794,30.7931355307584,18.7432459114042,0.0,0,0,365,663.0,12.0,633.0,39,39,39,1,35,0,2021-09-27,9,3,1,204.0,302.0,183.0,,0.0,0.0,7.0,0.0232,0.0,0.0,192.25,187.28571428571428,1.75,0.0058,iqr_trimmed_quantiles,9.0,30.0,High
435,41,Yobe,2021,121,5,0.0413,121,,10.26,25.26571428571429,65.49428571428572,5.938,1.3551985391223378,0,0,122.82,0,77.8385518833185,28.3555720870985,45.4491559568794,30.7931355307584,18.7432459114042,0.0,0,0,365,663.0,12.0,633.0,41,41,41,1,35,1,2021-10-11,10,4,1,230.0,204.0,80.0,164.0,3.0,0.013,0.0,0.0,0.0,0.0,204.0,192.625,2.5,0.009049999999999999,iqr_trimmed_quantiles,9.0,30.0,High
429,42,Yobe,2021,135,2,0.0148,135,,3.4,26.28142857142857,74.68142857142857,0.5740000000000003,0.1238595022406222,0,0,41.85,0,77.8385518833185,28.3555720870985,45.4491559568794,30.7931355307584,18.7432459114042,0.0,0,0,365,663.0,12.0,633.0,42,42,42,1,35,0,2021-10-18,10,4,1,121.0,230.0,302.0,216.0,5.0,0.0413,3.0,0.013,7.0,0.0232,214.25,187.25,3.75,0.019375,iqr_trimmed_quantiles,9.0,30.0,High
418,43,Yobe,2021,61,0,0.0,61,,0.02,23.98,56.48714285714285,0.016,1.7888543819998317,0,0,13.73,0,77.8385518833185,28.3555720870985,45.4491559568794,30.7931355307584,18.7432459114042,0.0,0,0,365,663.0,12.0,633.0,43,43,43,1,35,0,2021-10-25,10,4,1,135.0,121.0,204.0,162.0,2.0,0.0148,5.0,0.0413,0.0,0.0,172.5,177.125,2.5,0.017275,iqr_trimmed_quantiles,9.0,30.0,High
388,47,Yobe,2021,14,0,0.0,14,,0.0,21.617142857142856,48.01571428571429,0.0,0.0,0,0,0.0,0,77.8385518833185,28.3555720870985,45.4491559568794,30.7931355307584,18.7432459114042,0.0,0,0,365,663.0,12.0,633.0,47,47,47,1,35,3,2021-11-22,11,4,0,61.0,135.0,230.0,183.0,0.0,0.0,2.0,0.0148,3.0,0.013,136.75,164.5,2.5,0.017275,iqr_trimmed_quantiles,9.0,30.0,Medium
378,48,Yobe,2021,4,0,0.0,4,,0.0,20.96142857142857,44.77857142857143,0.0,0.0,0,0,0.0,0,77.8385518833185,28.3555720870985,45.4491559568794,30.7931355307584,18.7432459114042,0.0,0,0,365,663.0,12.0,633.0,48,48,48,1,35,0,2021-11-29,11,4,0,14.0,61.0,121.0,80.0,0.0,0.0,0.0,0.0,5.0,0.0413,82.75,143.375,1.75,0.014025000000000001,iqr_trimmed_quantiles,9.0,30.0,Low
319,26,Yobe,2022,5,0,0.0,5,,171.45,29.940285714285714,57.278571428571425,11.273600000000002,0.8134243789357797,0,0,100.06800000000001,0,79.457946920672,28.9123382327651,46.5706755484283,31.4553515414556,18.4410066468131,0.0,0,0,365,663.0,12.0,633.0,22-26,22,26,5,35,0,2022-06-27,6,2,1,4.0,14.0,135.0,302.0,0.0,0.0,0.0,0.0,2.0,0.0148,53.5,133.875,0.5,0.0037,iqr_trimmed_quantiles,9.0,30.0,Low
306,30,Yobe,2022,4,0,0.0,4,,202.31,27.599285714285713,70.26821428571428,-12.238,-0.41531388378982514,1,1,195.2575,0,79.457946920672,28.9123382327651,46.5706755484283,31.4553515414556,18.4410066468131,0.0,0,0,365,663.0,12.0,633.0,27-30,27,30,4,35,0,2022-07-25,7,3,1,5.0,4.0,61.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,96.75,0.0,0.0,iqr_trimmed_quantiles,9.0,30.0,Low
276,35,Yobe,2022,853,4,0.0047,853,,413.81,25.918571428571433,79.75371428571428,18.296799999999998,0.25348069397898493,1,1,256.808,0,79.457946920672,28.9123382327651,46.5706755484283,31.4553515414556,18.4410066468131,0.0,0,0,365,663.0,12.0,633.0,31-35,31,35,5,35,0,2022-08-29,8,3,1,4.0,5.0,14.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75,71.75,0.0,0.0,iqr_trimmed_quantiles,9.0,30.0,High
289,35,Yobe,2022,4,0,0.0,4,,413.81,25.918571428571433,79.75371428571428,18.296799999999998,0.25348069397898493,1,1,256.808,0,79.457946920672,28.9123382327651,46.5706755484283,31.4553515414556,18.4410066468131,0.0,0,0,365,663.0,12.0,633.0,31-35,31,35,5,35,0,2022-08-29,8,3,1,853.0,4.0,4.0,121.0,4.0,0.0047,0.0,0.0,0.0,0.0,216.5,149.625,1.0,0.001175,iqr_trimmed_quantiles,9.0,30.0,Low
268,39,Yobe,2022,718,12,0.0167,718,,117.64000000000001,26.254285714285714,79.16535714285713,-11.267,-0.07584214261439048,1,0,238.82500000000002,0,79.457946920672,28.9123382327651,46.5706755484283,31.4553515414556,18.4410066468131,0.0,0,0,365,663.0,12.0,633.0,36-39,36,39,4,35,0,2022-09-26,9,3,1,4.0,853.0,5.0,135.0,0.0,0.0,4.0,0.0047,0.0,0.0,216.5,135.0,1.0,0.001175,iqr_trimmed_quantiles,9.0,30.0,High
261,43,Yobe,2022,191,14,0.0733,191,,11.300000000000002,25.183928571428574,63.05642857142857,-1.1119999999999997,-0.4020562589889346,0,0,40.19500000000001,0,79.457946920672,28.9123382327651,46.5706755484283,31.4553515414556,18.4410066468131,0.0,0,0,365,663.0,12.0,633.0,40-43,40,43,4,35,0,2022-10-24,10,4,1,718.0,4.0,4.0,61.0,12.0,0.0167,0.0,0.0,0.0,0.0,394.75,207.875,4.0,0.00535,iqr_trimmed_quantiles,9.0,30.0,High
100,33,Yobe,2024,1,0,0.0,1,,54.95,25.71,83.26142857142858,-15.128,-0.2785627187166083,1,0,229.61,0,82.2488935172216,29.904599188308,47.9019370619136,32.2082592818415,17.9570129436897,0.0,0,0,365,663.0,12.0,633.0,33,33,33,1,35,0,2024-08-12,8,3,1,191.0,718.0,853.0,14.0,14.0,0.0733,12.0,0.0167,4.0,0.0047,441.5,224.125,7.5,0.023675,iqr_trimmed_quantiles,9.0,30.0,Low
96,34,Yobe,2024,12,0,0.0,12,,153.02,25.68,86.07714285714285,57.22800000000001,0.8705990686884092,1,1,347.42,0,82.2488935172216,29.904599188308,47.9019370619136,32.2082592818415,17.9570129436897,0.0,0,0,365,663.0,12.0,633.0,34,34,34,1,35,0,2024-08-19,8,3,1,1.0,191.0,4.0,4.0,0.0,0.0,14.0,0.0733,0.0,0.0,228.5,222.5,6.5,0.022500000000000003,iqr_trimmed_quantiles,9.0,30.0,Medium
78,37,Yobe,2024,1,1,1.0,1,,24.16,26.934285714285718,81.50428571428571,-4.6080000000000005,-0.2936537671909955,0,0,500.02,0,82.2488935172216,29.904599188308,47.9019370619136,32.2082592818415,17.9570129436897,0.0,0,0,365,663.0,12.0,633.0,37,37,37,1,35,2,2024-09-09,9,3,1,12.0,1.0,718.0,5.0,0.0,0.0,0.0,0.0,12.0,0.0167,230.5,223.5,6.5,0.022500000000000003,iqr_trimmed_quantiles,9.0,30.0,Low
70,38,Yobe,2024,1,0,0.0,1,,27.24,26.40285714285714,81.97142857142856,-0.7160000000000011,-0.0220474984878938,0,0,374.24,0,82.2488935172216,29.904599188308,47.9019370619136,32.2082592818415,17.9570129436897,0.0,0,0,365,663.0,12.0,633.0,38,38,38,1,35,0,2024-09-16,9,3,1,1.0,12.0,191.0,4.0,1.0,1.0,0.0,0.0,14.0,0.0733,51.25,223.0,3.75,0.268325,iqr_trimmed_quantiles,9.0,30.0,Low
22,4,Yobe,2025,1,0,0.0,1,,0.0,20.662142857142857,36.72607142857143,-0.17416666666666666,-0.10206207261596575,0,0,0.0,0,82.2488935172216,29.904599188308,47.9019370619136,32.2082592818415,17.9570129436897,0.0,0,0,365,663.0,12.0,633.0,1-4,1,4,4,35,0,2025-01-20,1,1,0,1.0,1.0,1.0,853.0,0.0,0.0,1.0,1.0,0.0,0.0,3.75,222.625,0.25,0.25,iqr_trimmed_quantiles,9.0,30.0,Low
604,12,Zamfara,2021,138,3,0.0217,138,,0.24,25.485714285714284,27.935833333333335,-0.1524722222222222,-0.05841335141143065,0,0,0.06,0,77.8385518833185,28.3555720870985,45.4491559568794,30.7931355307584,18.7432459114042,0.0,0,0,365,928.0,21.0,883.0,1-12,1,12,12,36,0,2021-03-22,3,1,0,,,,,,,,,,,,,,,iqr_trimmed_quantiles,9.0,30.0,High
595,24,Zamfara,2021,1961,10,0.0051,1961,,153.06,30.576309523809524,46.64952380952382,-5.130166666666666,-0.151528153279347,1,0,41.291666666666664,0,77.8385518833185,28.3555720870985,45.4491559568794,30.7931355307584,18.7432459114042,0.0,0,0,365,928.0,21.0,883.0,13-24,13,24,12,36,0,2021-06-14,6,2,1,138.0,,,,3.0,0.0217,,,,,138.0,138.0,3.0,0.0217,iqr_trimmed_quantiles,9.0,30.0,High
581,25,Zamfara,2021,55,0,0.0,55,,45.07,26.392857142857142,75.50714285714285,21.832,0.9370321535093676,1,0,106.56,0,77.8385518833185,28.3555720870985,45.4491559568794,30.7931355307584,18.7432459114042,0.0,0,0,365,928.0,21.0,883.0,25,25,25,1,36,0,2021-06-21,6,2,1,1961.0,138.0,,,10.0,0.0051,3.0,0.0217,,,1049.5,1049.5,6.5,0.0134,iqr_trimmed_quantiles,9.0,30.0,High
571,27,Zamfara,2021,35,0,0.0,35,,32.34,25.595714285714283,79.49714285714286,2.369999999999997,0.140141148100359,0,0,167.51999999999998,0,77.8385518833185,28.3555720870985,45.4491559568794,30.7931355307584,18.7432459114042,0.0,0,0,365,928.0,21.0,883.0,27,27,27,1,36,1,2021-07-05,7,3,1,55.0,1961.0,,,0.0,0.0,10.0,0.0051,,,718.0,718.0,4.333333333333333,0.008933333333333333,iqr_trimmed_quantiles,9.0,30.0,High
564,29,Zamfara,2021,35,3,0.0857,35,,59.2,25.41857142857143,83.96857142857142,23.364000000000004,1.0782931142051333,1,1,229.46,0,77.8385518833185,28.3555720870985,45.4491559568794,30.7931355307584,18.7432459114042,0.0,0,0,365,928.0,21.0,883.0,29,29,29,1,36,1,2021-07-19,7,3,1,35.0,55.0,138.0,,0.0,0.0,0.0,0.0,3.0,0.0217,547.25,547.25,3.25,0.0067,iqr_trimmed_quantiles,9.0,30.0,High
543,32,Zamfara,2021,57,0,0.0,57,,81.46000000000001,24.835714285714285,85.44285714285715,40.00000000000001,1.7791099293180368,1,1,307.75,0,77.8385518833185,28.3555720870985,45.4491559568794,30.7931355307584,18.7432459114042,0.0,0,0,365,928.0,21.0,883.0,32,32,32,1,36,2,2021-08-09,8,3,1,35.0,35.0,1961.0,,3.0,0.0857,0.0,0.0,10.0,0.0051,521.5,444.8,3.25,0.022699999999999998,iqr_trimmed_quantiles,9.0,30.0,High
531,33,Zamfara,2021,454,6,0.0132,454,,49.85,24.737142857142857,85.29714285714286,18.524,1.462894406960392,1,0,298.40000000000003,0,77.8385518833185,28.3555720870985,45.4491559568794,30.7931355307584,18.7432459114042,0.0,0,0,365,928.0,21.0,883.0,33,33,33,1,36,0,2021-08-16,8,3,1,57.0,35.0,55.0,,0.0,0.0,3.0,0.0857,0.0,0.0,45.5,380.1666666666667,0.75,0.021425,iqr_trimmed_quantiles,9.0,30.0,High
